ID;MACRORREG_OCOR;COD_UF_OCOR;UF_OCOR;COD_MUN_OCOR;MUN_OCOR;DATA_OCOR;SE_OCOR;MES_OCOR;ANO_OCOR;MONITORAMENTO_OCOR
1;CO;52;GO;521100;ITAPIRAPUÃ;;;2;2000;1999/2000
2;CO;52;GO;521970;SANTA TEREZINHA DE GOIÁS;;;;2000;1999/2000
3;CO;52;GO;521520;NOVO BRASIL;;;2;2000;1999/2000
4;SE;31;MG;310450;ARINOS;;;2;2000;1999/2000
5;SE;31;MG;310820;BONFINÓPOLIS DE MINAS;;;4;2000;1999/2000
6;SE;31;MG;313862;LIMEIRA DO OESTE;;;7;2001;2000/2001
7;S;43;RS;431770;SANTO ANTÔNIO DAS MISSÕES;;;6;2001;2000/2001
8;S;43;RS;430865;GARRUCHOS;;;5;2001;2000/2001
9;S;43;RS;431110;JAGUARI;14/11/2002;46;11;2002;2002/2003
10;SE;31;MG;315980;SANTA VITÓRIA;;;11;2002;2002/2003
11;S;43;RS;431740;SANTIAGO;;;1;2003;2002/2003
12;CO;52;GO;520140;APARECIDA DE GOIÂNIA;01/10/2007;40;10;2007;2007/2008
13;CO;52;GO;520140;APARECIDA DE GOIÂNIA;01/12/2007;48;12;2007;2007/2008
14;CO;52;GO;520140;APARECIDA DE GOIÂNIA;08/10/2008;41;10;2008;2008/2009
15;CO;52;GO;520140;APARECIDA DE GOIÂNIA;01/01/2008;1;1;2008;2007/2008
16;CO;52;GO;520140;APARECIDA DE GOIÂNIA;01/06/2008;23;6;2008;2007/2008
17;CO;52;GO;520140;APARECIDA DE GOIÂNIA;10/12/2007;50;12;2007;2007/2008
18;CO;52;GO;520510;CATALÃO;01/01/2008;1;1;2008;2007/2008
19;CO;52;GO;520870;GOIÂNIA;05/10/2007;40;10;2007;2007/2008
20;CO;52;GO;520870;GOIÂNIA;17/11/2007;46;11;2007;2007/2008
21;CO;52;GO;520870;GOIÂNIA;19/12/2007;51;12;2007;2007/2008
22;CO;52;GO;520870;GOIÂNIA;01/01/2008;1;1;2008;2007/2008
23;CO;53;DF;530010;BRASÍLIA;07/01/2008;2;1;2008;2007/2008
24;CO;52;GO;521190;JATAÍ;01/01/2008;1;1;2008;2007/2008
25;CO;52;GO;521250;LUZIÂNIA;01/04/2008;14;4;2008;2007/2008
26;CO;52;GO;521150;ITUMBIARA;01/01/2008;1;1;2008;2007/2008
27;CO;52;GO;521523;NOVO GAMA;01/01/2008;1;1;2008;2007/2008
28;CO;52;GO;521530;ORIZONA;01/01/2008;1;1;2008;2007/2008
29;CO;52;GO;521565;PALESTINA DE GOIÁS;01/10/2007;40;10;2007;2007/2008
30;SE;31;MG;314437;NATALÂNDIA;17/01/2008;3;1;2008;2007/2008
31;SE;31;MG;310855;BRASILÂNDIA DE MINAS;29/04/2008;18;4;2008;2007/2008
32;CO;50;MS;500070;ANASTÁCIO;18/01/2008;3;1;2008;2007/2008
33;SE;35;SP;353280;NOVA ALIANÇA;14/01/2008;3;1;2008;2007/2008
34;SE;35;SP;352950;MENDONÇA;14/01/2008;3;1;2008;2007/2008
35;N;17;TO;170700;DIANÓPOLIS;29/01/2008;5;1;2008;2007/2008
36;CO;52;GO;521878;RIO QUENTE;01/12/2007;48;12;2007;2007/2008
37;S;41;PR;412627;SAUDADE DO IGUAÇU;22/02/2008;8;2;2008;2007/2008
38;SE;35;SP;352950;MENDONÇA;13/02/2008;7;2;2008;2007/2008
39;SE;35;SP;355600;URUPÊS;14/02/2008;7;2;2008;2007/2008
40;CO;50;MS;500320;CORUMBÁ;01/02/2008;5;2;2008;2007/2008
41;S;43;RS;432147;TIRADENTES DO SUL;15/10/2008;42;10;2008;2008/2009
42;S;43;RS;430010;AGUDO;04/05/2009;18;5;2009;2008/2009
43;SE;31;MG;314700;PARACATU;29/01/2008;5;1;2008;2007/2008
44;S;43;RS;430066;ANDRÉ DA ROCHA;04/05/2009;18;5;2009;2008/2009
45;S;43;RS;430080;ANTÔNIO PRADO;18/04/2009;15;4;2009;2008/2009
46;S;43;RS;430080;ANTÔNIO PRADO;18/04/2009;15;4;2009;2008/2009
47;S;43;RS;430330;CAIBATÉ;17/11/2008;47;11;2008;2008/2009
48;S;43;RS;430330;CAIBATÉ;18/11/2008;47;11;2008;2008/2009
49;S;43;RS;430330;CAIBATÉ;24/11/2008;48;11;2008;2008/2009
50;S;43;RS;430150;AUGUSTO PESTANA;28/11/2008;48;11;2008;2008/2009
51;S;43;RS;431770;SANTO ANTÔNIO DAS MISSÕES;10/11/2008;46;11;2008;2008/2009
52;S;43;RS;430587;CORONEL BARROS;18/11/2008;47;11;2008;2008/2009
53;S;43;RS;430180;BARRACÃO;24/03/2009;12;3;2009;2008/2009
54;S;43;RS;430180;BARRACÃO;22/04/2009;16;4;2009;2008/2009
55;S;43;RS;430180;BARRACÃO;25/04/2009;16;4;2009;2008/2009
56;S;43;RS;430180;BARRACÃO;28/04/2009;17;4;2009;2008/2009
57;S;43;RS;430693;ENTRE-IJUÍS;17/11/2008;47;11;2008;2008/2009
58;S;43;RS;432220;TUPANCIRETÃ;12/12/2008;50;12;2008;2008/2009
59;S;43;RS;430180;BARRACÃO;06/05/2009;18;5;2009;2008/2009
60;S;43;RS;430200;BARROS CASSAL;12/01/2009;2;1;2009;2008/2009
61;S;43;RS;430222;BOA VISTA DO CADEADO;03/12/2008;49;12;2008;2008/2009
62;S;43;RS;431020;IJUÍ;28/11/2008;48;11;2008;2008/2009
63;S;43;RS;430250;BOSSOROCA;04/12/2008;49;12;2008;2008/2009
64;S;43;RS;430250;BOSSOROCA;08/12/2008;50;12;2008;2008/2009
65;S;43;RS;430280;CAÇAPAVA DO SUL;31/03/2009;13;3;2009;2008/2009
66;S;43;RS;430280;CAÇAPAVA DO SUL;14/03/2009;10;3;2009;2008/2009
67;S;43;RS;430280;CAÇAPAVA DO SUL;16/03/2009;11;3;2009;2008/2009
68;S;43;RS;431920;SÃO NICOLAU;25/11/2008;48;11;2008;2008/2009
69;S;43;RS;431115;JÓIA;01/12/2008;49;12;2008;2008/2009
70;S;43;RS;430280;CAÇAPAVA DO SUL;20/03/2009;11;3;2009;2008/2009
71;S;43;RS;430280;CAÇAPAVA DO SUL;07/04/2009;14;4;2009;2008/2009
72;S;43;RS;430300;CACHOEIRA DO SUL;20/03/2009;11;3;2009;2008/2009
73;S;43;RS;430150;AUGUSTO PESTANA;03/12/2008;49;12;2008;2008/2009
74;S;43;RS;430300;CACHOEIRA DO SUL;03/04/2009;13;4;2009;2008/2009
75;S;43;RS;431455;PIRAPÓ;05/12/2008;49;12;2008;2008/2009
76;S;43;RS;430300;CACHOEIRA DO SUL;06/04/2009;14;4;2009;2008/2009
77;S;43;RS;430300;CACHOEIRA DO SUL;08/04/2009;14;4;2009;2008/2009
78;S;43;RS;430300;CACHOEIRA DO SUL;15/04/2009;15;4;2009;2008/2009
79;S;43;RS;430222;BOA VISTA DO CADEADO;10/12/2008;50;12;2008;2008/2009
80;S;43;RS;430300;CACHOEIRA DO SUL;17/04/2009;15;4;2009;2008/2009
81;S;43;RS;432220;TUPANCIRETÃ;13/12/2008;50;12;2008;2008/2009
82;S;43;RS;430300;CACHOEIRA DO SUL;21/04/2009;16;4;2009;2008/2009
83;S;43;RS;431770;SANTO ANTÔNIO DAS MISSÕES;28/11/2008;48;11;2008;2008/2009
84;S;43;RS;430300;CACHOEIRA DO SUL;04/05/2009;18;5;2009;2008/2009
85;S;43;RS;430330;CAIBATÉ;24/11/2008;48;11;2008;2008/2009
86;S;43;RS;432215;TUNAS;27/12/2008;52;12;2008;2008/2009
87;S;43;RS;430845;FORTALEZA DOS VALOS;30/12/2008;53;12;2008;2008/2009
88;S;43;RS;430367;CAMPESTRE DA SERRA;23/04/2009;16;4;2009;2008/2009
89;S;43;RS;431110;JAGUARI;07/01/2009;1;1;2009;2008/2009
90;S;43;RS;431110;JAGUARI;09/01/2009;1;1;2009;2008/2009
91;S;43;RS;430367;CAMPESTRE DA SERRA;28/04/2009;17;4;2009;2008/2009
92;S;43;RS;432080;SOLEDADE;15/01/2009;2;1;2009;2008/2009
93;S;43;RS;430462;CAPÃO BONITO DO SUL;08/04/2009;14;4;2009;2008/2009
94;S;43;RS;430587;CORONEL BARROS;20/11/2008;47;11;2008;2008/2009
95;S;43;RS;432149;TOROPI;15/01/2009;2;1;2009;2008/2009
96;S;43;RS;431810;SÃO FRANCISCO DE ASSIS;20/01/2009;3;1;2009;2008/2009
97;S;43;RS;430845;FORTALEZA DOS VALOS;31/12/2008;53;12;2008;2008/2009
98;S;43;RS;430637;DILERMANDO DE AGUIAR;05/02/2009;5;2;2009;2008/2009
99;S;43;RS;430637;DILERMANDO DE AGUIAR;12/02/2009;6;2;2009;2008/2009
100;S;43;RS;430637;DILERMANDO DE AGUIAR;13/04/2009;15;4;2009;2008/2009
101;S;43;RS;431130;LAGOA VERMELHA;22/02/2009;8;2;2009;2008/2009
102;S;43;RS;431130;LAGOA VERMELHA;24/02/2009;8;2;2009;2008/2009
103;S;43;RS;431130;LAGOA VERMELHA;26/02/2009;8;2;2009;2008/2009
104;S;43;RS;430690;ENCRUZILHADA DO SUL;04/05/2009;18;5;2009;2008/2009
105;S;43;RS;431130;LAGOA VERMELHA;27/02/2009;8;2;2009;2008/2009
106;S;43;RS;430740;ESMERALDA;04/04/2009;13;4;2009;2008/2009
107;S;43;RS;431130;LAGOA VERMELHA;13/03/2009;10;3;2009;2008/2009
108;S;43;RS;431690;SANTA MARIA;03/02/2009;5;2;2009;2008/2009
109;S;43;RS;432080;SOLEDADE;20/01/2009;3;1;2009;2008/2009
110;S;43;RS;430840;FORMIGUEIRO;04/05/2009;18;5;2009;2008/2009
111;S;43;RS;432270;VERA CRUZ;27/03/2009;12;3;2009;2008/2009
112;S;43;RS;430637;DILERMANDO DE AGUIAR;25/02/2009;8;2;2009;2008/2009
113;S;43;RS;432345;VILA NOVA DO SUL;18/02/2009;7;2;2009;2008/2009
114;S;43;RS;430865;GARRUCHOS;12/01/2009;2;1;2009;2008/2009
115;S;43;RS;430925;GUABIJU;26/03/2009;12;3;2009;2008/2009
116;S;43;RS;430930;GUAÍBA;14/04/2009;15;4;2009;2008/2009
117;S;43;RS;431960;SÃO SEPÉ;11/03/2009;10;3;2009;2008/2009
118;S;43;RS;430930;GUAÍBA;16/04/2009;15;4;2009;2008/2009
119;S;43;RS;430930;GUAÍBA;29/04/2009;17;4;2009;2008/2009
120;S;43;RS;430990;IBIRAIARAS;11/03/2009;10;3;2009;2008/2009
121;S;43;RS;430990;IBIRAIARAS;13/03/2009;10;3;2009;2008/2009
122;S;43;RS;431020;IJUÍ;08/12/2008;50;12;2008;2008/2009
123;S;43;RS;431043;IPÊ;23/03/2009;12;3;2009;2008/2009
124;S;43;RS;430990;IBIRAIARAS;16/03/2009;11;3;2009;2008/2009
125;S;43;RS;431043;IPÊ;06/04/2009;14;4;2009;2008/2009
126;S;43;RS;431043;IPÊ;06/04/2009;14;4;2009;2008/2009
127;S;43;RS;431043;IPÊ;13/04/2009;15;4;2009;2008/2009
128;S;43;RS;431960;SÃO SEPÉ;12/03/2009;10;3;2009;2008/2009
129;S;43;RS;432218;TUPANCI DO SUL;11/03/2009;10;3;2009;2008/2009
130;S;43;RS;431960;SÃO SEPÉ;20/03/2009;11;3;2009;2008/2009
131;S;43;RS;431043;IPÊ;13/04/2009;15;4;2009;2008/2009
132;SE;35;SP;350800;BURI;05/03/2009;9;3;2009;2008/2009
133;S;43;RS;431043;IPÊ;13/04/2009;15;4;2009;2008/2009
134;S;43;RS;431043;IPÊ;22/04/2009;16;4;2009;2008/2009
135;S;43;RS;431043;IPÊ;06/05/2009;18;5;2009;2008/2009
136;S;43;RS;431043;IPÊ;10/05/2009;19;5;2009;2008/2009
137;S;43;RS;431110;JAGUARI;11/03/2009;10;3;2009;2008/2009
138;S;43;RS;431860;SÃO JOSÉ DO OURO;19/03/2009;11;3;2009;2008/2009
139;S;43;RS;431110;JAGUARI;20/03/2009;11;3;2009;2008/2009
140;S;43;RS;432218;TUPANCI DO SUL;12/03/2009;10;3;2009;2008/2009
141;S;43;RS;432218;TUPANCI DO SUL;15/03/2009;11;3;2009;2008/2009
142;S;43;RS;431680;SANTA CRUZ DO SUL;12/03/2009;10;3;2009;2008/2009
143;S;43;RS;431680;SANTA CRUZ DO SUL;24/03/2009;12;3;2009;2008/2009
144;S;43;RS;431115;JÓIA;09/12/2008;50;12;2008;2008/2009
145;S;43;RS;431120;JÚLIO DE CASTILHOS;16/12/2008;51;12;2008;2008/2009
146;S;43;RS;431960;SÃO SEPÉ;25/03/2009;12;3;2009;2008/2009
147;S;43;RS;431130;LAGOA VERMELHA;23/03/2009;12;3;2009;2008/2009
148;S;43;RS;431130;LAGOA VERMELHA;23/03/2009;12;3;2009;2008/2009
149;S;43;RS;431130;LAGOA VERMELHA;01/04/2009;13;4;2009;2008/2009
150;S;43;RS;432218;TUPANCI DO SUL;17/03/2009;11;3;2009;2008/2009
151;S;43;RS;431130;LAGOA VERMELHA;04/04/2009;13;4;2009;2008/2009
152;S;43;RS;431198;MARIANA PIMENTEL;20/04/2009;16;4;2009;2008/2009
153;S;43;RS;431217;MATO QUEIMADO;01/12/2008;49;12;2008;2008/2009
154;S;43;RS;431261;MUITOS CAPÕES;28/03/2009;12;3;2009;2008/2009
155;S;43;RS;430180;BARRACÃO;24/03/2009;12;3;2009;2008/2009
156;S;43;RS;431570;RIO PARDO;27/03/2009;12;3;2009;2008/2009
157;S;43;RS;431261;MUITOS CAPÕES;08/04/2009;14;4;2009;2008/2009
158;S;43;RS;430300;CACHOEIRA DO SUL;02/04/2009;13;4;2009;2008/2009
159;S;43;RS;431330;NOVA PRATA;11/04/2009;14;4;2009;2008/2009
160;S;43;RS;431446;PINHAL DA SERRA;23/03/2009;12;3;2009;2008/2009
161;SE;35;SP;350800;BURI;03/04/2009;13;4;2009;2008/2009
162;S;43;RS;431517;PROTÁSIO ALVES;09/04/2009;14;4;2009;2008/2009
163;S;43;RS;431532;QUEVEDOS;17/12/2008;51;12;2008;2008/2009
164;S;43;RS;431550;RESTINGA SECA;02/04/2009;13;4;2009;2008/2009
165;S;43;RS;431550;RESTINGA SECA;22/05/2009;20;5;2009;2008/2009
166;S;43;RS;431261;MUITOS CAPÕES;08/04/2009;14;4;2009;2008/2009
167;S;43;RS;430740;ESMERALDA;04/04/2009;13;4;2009;2008/2009
168;S;43;RS;430740;ESMERALDA;17/04/2009;15;4;2009;2008/2009
169;S;43;RS;431550;RESTINGA SECA;28/05/2009;21;5;2009;2008/2009
170;S;43;RS;431570;RIO PARDO;03/04/2009;13;4;2009;2008/2009
171;S;43;RS;431570;RIO PARDO;05/04/2009;14;4;2009;2008/2009
172;S;43;RS;431570;RIO PARDO;06/04/2009;14;4;2009;2008/2009
173;S;43;RS;431680;SANTA CRUZ DO SUL;27/03/2009;12;3;2009;2008/2009
174;S;43;RS;431570;RIO PARDO;07/04/2009;14;4;2009;2008/2009
175;S;43;RS;431680;SANTA CRUZ DO SUL;31/03/2009;13;3;2009;2008/2009
176;S;43;RS;431570;RIO PARDO;07/04/2009;14;4;2009;2008/2009
177;S;43;RS;431570;RIO PARDO;08/04/2009;14;4;2009;2008/2009
178;S;43;RS;431570;RIO PARDO;15/04/2009;15;4;2009;2008/2009
179;S;43;RS;431680;SANTA CRUZ DO SUL;31/03/2009;13;3;2009;2008/2009
180;S;43;RS;431680;SANTA CRUZ DO SUL;07/04/2009;14;4;2009;2008/2009
181;S;43;RS;431570;RIO PARDO;20/04/2009;16;4;2009;2008/2009
182;S;43;RS;431810;SÃO FRANCISCO DE ASSIS;06/04/2009;14;4;2009;2008/2009
183;S;43;RS;431690;SANTA MARIA;17/02/2009;7;2;2009;2008/2009
184;S;43;RS;431690;SANTA MARIA;09/03/2009;10;3;2009;2008/2009
185;S;43;RS;431690;SANTA MARIA;27/03/2009;12;3;2009;2008/2009
186;S;43;RS;431690;SANTA MARIA;27/03/2009;12;3;2009;2008/2009
187;S;43;RS;431700;SANTANA DA BOA VISTA;12/04/2009;15;4;2009;2008/2009
188;S;43;RS;431700;SANTANA DA BOA VISTA;13/04/2009;15;4;2009;2008/2009
189;S;43;RS;431700;SANTANA DA BOA VISTA;14/04/2009;15;4;2009;2008/2009
190;S;43;RS;431700;SANTANA DA BOA VISTA;15/04/2009;15;4;2009;2008/2009
191;S;43;RS;431700;SANTANA DA BOA VISTA;16/04/2009;15;4;2009;2008/2009
192;S;43;RS;431700;SANTANA DA BOA VISTA;17/04/2009;15;4;2009;2008/2009
193;S;43;RS;431700;SANTANA DA BOA VISTA;20/04/2009;16;4;2009;2008/2009
194;S;43;RS;431700;SANTANA DA BOA VISTA;11/05/2009;19;5;2009;2008/2009
195;S;43;RS;431795;SANTO EXPEDITO DO SUL;27/03/2009;12;3;2009;2008/2009
196;S;43;RS;431830;SÃO GABRIEL;25/03/2009;12;3;2009;2008/2009
197;S;43;RS;431890;SÃO LUIZ GONZAGA;05/12/2008;49;12;2008;2008/2009
198;S;43;RS;431805;SÃO DOMINGOS DO SUL;06/04/2009;14;4;2009;2008/2009
199;S;43;RS;431810;SÃO FRANCISCO DE ASSIS;29/04/2009;17;4;2009;2008/2009
200;S;41;PR;412180;RIBEIRÃO CLARO;24/04/2009;16;4;2009;2008/2009
201;S;43;RS;430740;ESMERALDA;20/04/2009;16;4;2009;2008/2009
202;S;43;RS;431844;SÃO JORGE;02/04/2009;13;4;2009;2008/2009
203;S;43;RS;431860;SÃO JOSÉ DO OURO;06/04/2009;14;4;2009;2008/2009
204;S;43;RS;431915;SÃO MIGUEL DAS MISSÕES;27/11/2008;48;11;2008;2008/2009
205;S;43;RS;431940;SÃO PEDRO DO SUL;05/03/2009;9;3;2009;2008/2009
206;S;43;RS;431960;SÃO SEPÉ;14/04/2009;15;4;2009;2008/2009
207;S;43;RS;432252;VALE VERDE;02/04/2009;13;4;2009;2008/2009
208;SE;35;SP;352230;ITAPETININGA;27/04/2009;17;4;2009;2008/2009
209;S;43;RS;432270;VERA CRUZ;14/04/2009;15;4;2009;2008/2009
210;S;43;RS;432080;SOLEDADE;21/01/2009;3;1;2009;2008/2009
211;S;43;RS;432080;SOLEDADE;22/01/2009;3;1;2009;2008/2009
212;S;43;RS;432080;SOLEDADE;23/01/2009;3;1;2009;2008/2009
213;S;43;RS;432080;SOLEDADE;28/01/2009;4;1;2009;2008/2009
214;S;43;RS;432250;VACARIA;27/04/2009;17;4;2009;2008/2009
215;S;43;RS;431810;SÃO FRANCISCO DE ASSIS;06/05/2009;18;5;2009;2008/2009
216;S;43;RS;432220;TUPANCIRETÃ;22/12/2008;52;12;2008;2008/2009
217;S;43;RS;432250;VACARIA;29/04/2009;17;4;2009;2008/2009
218;S;43;RS;432220;TUPANCIRETÃ;21/12/2008;52;12;2008;2008/2009
219;S;43;RS;432250;VACARIA;08/05/2009;18;5;2009;2008/2009
220;S;43;RS;432250;VACARIA;22/05/2009;20;5;2009;2008/2009
221;S;43;RS;431550;RESTINGA SECA;22/05/2009;20;5;2009;2008/2009
222;S;43;RS;432270;VERA CRUZ;29/04/2009;17;4;2009;2008/2009
223;S;43;RS;432345;VILA NOVA DO SUL;28/02/2009;8;2;2009;2008/2009
224;S;43;RS;430300;CACHOEIRA DO SUL;25/05/2009;21;5;2009;2008/2009
225;S;43;RS;432377;WESTFALIA;23/03/2009;12;3;2009;2008/2009
226;S;43;RS;432377;WESTFALIA;31/03/2009;13;3;2009;2008/2009
227;CO;53;DF;530010;BRASÍLIA;07/01/2008;2;1;2008;2007/2008
228;CO;53;DF;530010;BRASÍLIA;07/01/2008;2;1;2008;2007/2008
229;CO;53;DF;530010;BRASÍLIA;22/01/2008;4;1;2008;2007/2008
230;CO;52;GO;521190;JATAÍ;01/04/2007;14;4;2007;2006/2007
231;CO;52;GO;521190;JATAÍ;01/05/2007;18;5;2007;2006/2007
232;CO;52;GO;521190;JATAÍ;01/05/2007;18;5;2007;2006/2007
233;CO;52;GO;521190;JATAÍ;01/05/2007;18;5;2007;2006/2007
234;CO;52;GO;521190;JATAÍ;01/05/2007;18;5;2007;2006/2007
235;S;43;RS;431550;RESTINGA SECA;02/06/2009;22;6;2009;2008/2009
236;S;43;RS;431550;RESTINGA SECA;04/06/2009;22;6;2009;2008/2009
237;S;43;RS;432200;TRIUNFO;04/06/2009;22;6;2009;2008/2009
238;SE;31;MG;317040;UNAÍ;02/03/2008;10;3;2008;2007/2008
239;SE;31;MG;313630;JOÃO PINHEIRO;18/02/2008;8;2;2008;2007/2008
240;SE;31;MG;313710;LAGAMAR;12/09/2008;37;9;2008;2008/2009
241;SE;31;MG;310450;ARINOS;02/03/2008;10;3;2008;2007/2008
242;CO;52;GO;520140;APARECIDA DE GOIÂNIA;20/10/2008;43;10;2008;2008/2009
243;CO;52;GO;521878;RIO QUENTE;02/01/2008;1;1;2008;2007/2008
244;S;43;RS;430300;CACHOEIRA DO SUL;23/04/2009;16;4;2009;2008/2009
245;N;17;TO;172090;TAGUATINGA;02/07/2014;27;7;2014;2014/2015
246;N;17;TO;171820;PORTO NACIONAL;19/01/2015;3;1;2015;2014/2015
247;SE;31;MG;310450;ARINOS;31/03/2015;13;3;2015;2014/2015
248;N;17;TO;171820;PORTO NACIONAL;08/04/2015;14;4;2015;2014/2015
249;SE;31;MG;310450;ARINOS;02/05/2015;17;5;2015;2014/2015
250;SE;31;MG;310930;BURITIS;11/05/2015;19;5;2015;2014/2015
251;N;17;TO;171820;PORTO NACIONAL;12/06/2015;23;6;2015;2014/2015
252;CO;53;DF;530010;BRASÍLIA;25/06/2015;25;6;2015;2014/2015
253;CO;53;DF;530010;BRASÍLIA;10/07/2015;27;7;2015;2015/2016
254;N;17;TO;172100;PALMAS;25/07/2015;29;7;2015;2015/2016
255;N;17;TO;171820;PORTO NACIONAL;13/08/2015;32;8;2015;2015/2016
256;CO;52;GO;521520;NOVO BRASIL;17/08/2015;33;8;2015;2015/2016
257;SE;31;MG;314437;NATALÂNDIA;25/08/2015;34;8;2015;2015/2016
258;CO;52;GO;521540;OURO VERDE DE GOIÁS;09/09/2015;36;9;2015;2015/2016
259;CO;52;GO;520870;GOIÂNIA;22/09/2015;38;9;2015;2015/2016
260;CO;53;DF;530010;BRASÍLIA;06/10/2015;40;10;2015;2015/2016
261;CO;52;GO;521250;LUZIÂNIA;07/10/2015;40;10;2015;2015/2016
262;CO;53;DF;530010;BRASÍLIA;09/10/2015;40;10;2015;2015/2016
263;CO;53;DF;530010;BRASÍLIA;09/10/2015;40;10;2015;2015/2016
264;CO;52;GO;520870;GOIÂNIA;19/10/2015;42;10;2015;2015/2016
265;N;17;TO;171820;PORTO NACIONAL;20/10/2015;42;10;2015;2015/2016
266;CO;52;GO;520870;GOIÂNIA;16/12/2015;50;12;2015;2015/2016
267;CO;52;GO;520870;GOIÂNIA;16/12/2015;50;12;2015;2015/2016
268;CO;53;DF;530010;BRASÍLIA;18/01/2016;3;1;2016;2015/2016
269;CO;52;GO;521170;JANDAIA;19/01/2016;3;1;2016;2015/2016
270;CO;53;DF;530010;BRASÍLIA;06/02/2016;5;2;2016;2015/2016
271;SE;31;MG;314200;MIRABELA;03/03/2016;9;3;2016;2015/2016
272;SE;31;MG;311880;CORAÇÃO DE JESUS;10/03/2016;10;3;2016;2015/2016
273;SE;31;MG;310860;BRASÍLIA DE MINAS;20/03/2016;12;3;2016;2015/2016
274;CO;52;GO;521250;LUZIÂNIA;14/04/2016;15;4;2016;2015/2016
275;SE;31;MG;314330;MONTES CLAROS;19/04/2016;16;4;2016;2015/2016
276;CO;52;GO;520140;APARECIDA DE GOIÂNIA;28/04/2016;17;4;2016;2015/2016
277;CO;52;GO;520870;GOIÂNIA;28/04/2016;17;4;2016;2015/2016
278;CO;53;DF;530010;BRASÍLIA;09/05/2016;19;5;2016;2015/2016
279;SE;31;MG;313520;JANUÁRIA;15/07/2016;28;7;2016;2016/2017
280;SE;31;MG;311783;CÔNEGO MARINHO;22/07/2016;29;7;2016;2016/2017
281;SE;31;MG;316110;SÃO FRANCISCO;07/08/2016;32;8;2016;2016/2017
282;SE;31;MG;310620;BELO HORIZONTE;24/08/2016;34;8;2016;2016/2017
283;SE;35;SP;354980;SÃO JOSÉ DO RIO PRETO;25/08/2016;34;8;2016;2016/2017
284;CO;53;DF;530010;BRASÍLIA;01/09/2016;35;9;2016;2016/2017
285;CO;52;GO;520870;GOIÂNIA;28/09/2016;39;9;2016;2016/2017
286;CO;52;GO;520870;GOIÂNIA;03/10/2016;40;10;2016;2016/2017
287;CO;52;GO;520060;ALTO PARAÍSO DE GOIÁS;04/10/2016;40;10;2016;2016/2017
288;CO;52;GO;522060;SILVÂNIA;06/10/2016;40;10;2016;2016/2017
289;SE;35;SP;354080;POTIRENDABA;07/10/2016;40;10;2016;2016/2017
290;SE;35;SP;351940;IBIRÁ;10/10/2016;41;10;2016;2016/2017
291;SE;35;SP;353810;PINDORAMA;13/10/2016;41;10;2016;2016/2017
292;SE;31;MG;313520;JANUÁRIA;15/10/2016;41;10;2016;2016/2017
293;SE;35;SP;350930;CAJOBI;16/10/2016;42;10;2016;2016/2017
294;SE;35;SP;352430;JABOTICABAL;26/10/2016;43;10;2016;2016/2017
295;SE;35;SP;352430;JABOTICABAL;26/10/2016;43;10;2016;2016/2017
296;SE;35;SP;352430;JABOTICABAL;26/10/2016;43;10;2016;2016/2017
297;SE;35;SP;353130;MONTE ALTO;28/10/2016;43;10;2016;2016/2017
298;SE;35;SP;355190;SEVERÍNIA;28/10/2016;43;10;2016;2016/2017
299;SE;35;SP;350020;ADOLFO;03/11/2016;44;11;2016;2016/2017
300;SE;35;SP;355190;SEVERÍNIA;03/11/2016;44;11;2016;2016/2017
301;SE;35;SP;353810;PINDORAMA;07/11/2016;45;11;2016;2016/2017
302;SE;35;SP;351110;CATANDUVA;11/11/2016;45;11;2016;2016/2017
303;SE;35;SP;351120;CATIGUÁ;11/11/2016;45;11;2016;2016/2017
304;SE;35;SP;351110;CATANDUVA;14/11/2016;46;11;2016;2016/2017
305;CO;52;GO;520870;GOIÂNIA;22/11/2016;47;11;2016;2016/2017
306;SE;35;SP;353190;MORRO AGUDO;22/11/2016;47;11;2016;2016/2017
307;SE;35;SP;352885;MARAPOAMA;25/11/2016;47;11;2016;2016/2017
308;SE;35;SP;351120;CATIGUÁ;05/12/2016;49;12;2016;2016/2017
309;CO;53;DF;530010;BRASÍLIA;06/12/2016;49;12;2016;2016/2017
310;SE;35;SP;352430;JABOTICABAL;07/12/2016;49;12;2016;2016/2017
311;SE;35;SP;351550;FERNANDÓPOLIS;08/12/2016;49;12;2016;2016/2017
312;CO;53;DF;530010;BRASÍLIA;09/12/2016;49;12;2016;2016/2017
313;SE;35;SP;352430;JABOTICABAL;11/12/2016;50;12;2016;2016/2017
314;SE;35;SP;351120;CATIGUÁ;12/12/2016;50;12;2016;2016/2017
315;SE;35;SP;355260;TABAPUÃ;12/12/2016;50;12;2016;2016/2017
316;SE;35;SP;352510;JARDINÓPOLIS;13/12/2016;50;12;2016;2016/2017
317;SE;35;SP;352885;MARAPOAMA;28/12/2016;52;12;2016;2016/2017
318;SE;32;ES;320245;IBATIBA;06/01/2017;1;1;2017;2016/2017
319;SE;31;MG;313700;LADAINHA;08/01/2017;2;1;2017;2016/2017
320;SE;32;ES;320300;IÚNA;10/01/2017;2;1;2017;2016/2017
321;SE;31;MG;310060;ÁGUA BOA;10/01/2017;2;1;2017;2016/2017
322;SE;31;MG;315240;POTÉ;10/01/2017;2;1;2017;2016/2017
323;SE;32;ES;320150;COLATINA;11/01/2017;2;1;2017;2016/2017
324;SE;31;MG;313655;JOSÉ RAYDAN;11/01/2017;2;1;2017;2016/2017
